"Hit Record Unique ID","URL to article/Tweet","Source","Location","Hit Type","Passed through tags","Associated Publisher","Referring Hit Record Unique ID","Authors","Plain Text of Article or Tweet","Date","Mentions","Hashtags","Found URL"
1320502805254131713,"https://twitter.com/Spokoiny/status/1320502805254131713","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@JewishVoice @realDonaldTrump @VP @netanyahu @HeshyTischler @HikindDov @BorisEP 78 percent of Jews vote Biden. Maskless rallies endanger lives and are therefore sinful in the eyes of the Lord.","2020-10-25","['jewishvoice', 'realdonaldtrump', 'vp', 'netanyahu', 'heshytischler', 'hikinddov', 'borisep']","[]","[]"
1320502472192839680,"https://twitter.com/Spokoiny/status/1320502472192839680","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@danprice @kingcosoPIO @JustABitAlien @ProjectLincoln Yeah, weren't they party of law and order?","2020-10-25","['danprice', 'kingcosopio', 'justabitalien', 'projectlincoln']","[]","[]"
1320502365167013889,"https://twitter.com/Spokoiny/status/1320502365167013889","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@jacremes In the meantime, thousands of rabbis have rejected him and his policies. Many demonstrated in front of ICE offices and others led protests. Let's talk about them.","2020-10-25","['jacremes']","[]","[]"
1320448549725716480,"https://twitter.com/Spokoiny/status/1320448549725716480","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@dsupervilleap @lrozen @AP is anybody surprised?","2020-10-25","['dsupervilleap', 'lrozen', 'ap']","[]","[]"
1320435431947694081,"https://twitter.com/Spokoiny/status/1320435431947694081","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@JewishVoice @HeshyTischler @HeshyTischlerNY @HikindDov @BorisEP @AmericansAA @realDonaldTrump @VP No masks, disregard for human life. Unjewish.","2020-10-25","['jewishvoice', 'heshytischler', 'heshytischlerny', 'hikinddov', 'borisep', 'americansaa', 'realdonaldtrump', 'vp']","[]","[]"
1320433157099827202,"https://twitter.com/Spokoiny/status/1320433157099827202","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@TimesofIsrael In America too, btw.","2020-10-25","['timesofisrael']","[]","[]"
1320433031887253505,"https://twitter.com/Spokoiny/status/1320433031887253505","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@JewishVoice @realDonaldTrump @VP @BorisEP @AmericansAA @HikindDov disregard for human life - unjewish.","2020-10-25","['jewishvoice', 'realdonaldtrump', 'vp', 'borisep', 'americansaa', 'hikinddov']","[]","[]"
1320429907541803008,"https://twitter.com/Spokoiny/status/1320429907541803008","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@JewishVoice @realDonaldTrump @HikindDov @BorisEP No masks... a very unjewish disregard for human life.","2020-10-25","['jewishvoice', 'realdonaldtrump', 'hikinddov', 'borisep']","[]","[]"
1320425644279222272,"https://twitter.com/Spokoiny/status/1320425644279222272","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@Amy_Siskind So interesting that a party that has demonized Mexico is using the same type of politics that the PRI (the infamous ""one party system"") used there to hold on to power despite being a minority. Learning from the best, I guess.","2020-10-25","['amy_siskind']","[]","[]"
1320425165696557056,"https://twitter.com/Spokoiny/status/1320425165696557056","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","Trump said 'no masks', so they followed. That's what happens when a political party transforms into a death cult.","2020-10-25","[]","[]","[]"
1320424852579250176,"https://twitter.com/Spokoiny/status/1320424852579250176","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@mattyglesias translation of what McConnell said ""we are a minority party, by a quirk of an unfair Electoral College, we got a president and a Senate that don't represent most Americans. Let's cement that illegitimate power while we still can.","2020-10-25","['mattyglesias']","[]","[]"
1320423853487648768,"https://twitter.com/Spokoiny/status/1320423853487648768","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","Violence is not a bug, it's the essence of Trumpism","2020-10-25","[]","[]","[]"
1320423666878803968,"https://twitter.com/Spokoiny/status/1320423666878803968","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@sethchalmer And, btw, isn't altering the flag a crime?","2020-10-25","['sethchalmer']","[]","[]"
1320423555994058752,"https://twitter.com/Spokoiny/status/1320423555994058752","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@sethchalmer Can you imagine if Obama had a Chinese bank account? can you imagine if 19 women were accusing Obama of sexual misconduct? Can you imagine if Obama said that Kim was a great guy? Can you imagine if Obama danced in rallies when 1100 Americans die a day?","2020-10-25","['sethchalmer']","[]","[]"
1320413059756687361,"https://twitter.com/Spokoiny/status/1320413059756687361","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","Did you see the clips of Trump dancing in his rallies? Dancing while Americans die. A perfect summary of his presidency. @JewhadiTM @omriceren","2020-10-25","['jewhaditm', 'omriceren']","[]","[]"
1320412688212635648,"https://twitter.com/Spokoiny/status/1320412688212635648","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@Farberyanki @YKlfa Yes, and Trump voters are requested to be packed maskless in superspreader events... way more dangerous.","2020-10-25","['farberyanki', 'yklfa']","[]","[]"
1320412434981552134,"https://twitter.com/Spokoiny/status/1320412434981552134","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@drdavidsamadi @Holly_Love2 Right, because they are paid bots. Good for them.","2020-10-25","['drdavidsamadi', 'holly_love2']","[]","[]"
1320412362197745665,"https://twitter.com/Spokoiny/status/1320412362197745665","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@drdavidsamadi @Holly_Love2 So now conservatives favor limiting the freedom of enterprise. Fascinating.","2020-10-25","['drdavidsamadi', 'holly_love2']","[]","[]"
1320412222330261504,"https://twitter.com/Spokoiny/status/1320412222330261504","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@drdavidsamadi @Holly_Love2 You promoted HCQ like a miracle drug. Why wasn't it given to the president? did you ever apologize for peddling false, life-threatening information? If not, shut up please. Your tweets cost lives.","2020-10-25","['drdavidsamadi', 'holly_love2']","[]","[]"
1320411837578399744,"https://twitter.com/Spokoiny/status/1320411837578399744","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@igorbobic @maggieNYT Translation: if people die, I don't give a flying fuck. the important thing is to be reelected.","2020-10-25","['igorbobic', 'maggienyt']","[]","[]"
1320411632787361793,"https://twitter.com/Spokoiny/status/1320411632787361793","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@RealEricCarmen @Holly_Love2 @FoxNews Right, because it doesn't. You guys are getting panicky that your fake story doesn't stick. Try something else. You tried 'sleepy', didn't work, you tried 'demential', didn't stick, you are trying this nonsense story and it's not sticking. That's all you got?","2020-10-25","['realericcarmen', 'holly_love2', 'foxnews']","[]","[]"
1320411267035623424,"https://twitter.com/Spokoiny/status/1320411267035623424","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@NBfromLB @mbrooksrjc False. Lies. And Trump wouldn't be the nominee if we looked at the Chinese bank account, the 19 women that accused him of sexual assault and the tens of people in his orbit that are in jail.","2020-10-25","['nbfromlb', 'mbrooksrjc']","[]","[]"
1320410788603936769,"https://twitter.com/Spokoiny/status/1320410788603936769","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@omriceren Right, because Fox News and Breibarts are such beacons of objectivity. Dude you really live in a parallel universe.","2020-10-25","['omriceren']","[]","[]"
1320408919647244288,"https://twitter.com/Spokoiny/status/1320408919647244288","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@GabiAMitchell @GershomG come on, be a little understanding... the man has to pay off the coalition partners that keep him from going to jail... you are so demanding... money for hungry children... come on, don't be so greedy.","2020-10-25","['gabiamitchell', 'gershomg']","[]","[]"
1320408602734071808,"https://twitter.com/Spokoiny/status/1320408602734071808","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@TimesofIsrael Yup, and afghanistan is so reliable...","2020-10-25","['timesofisrael']","[]","[]"
1320408332897669121,"https://twitter.com/Spokoiny/status/1320408332897669121","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","Voters are heroes.","2020-10-25","[]","[]","[]"
1320407985709961218,"https://twitter.com/Spokoiny/status/1320407985709961218","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@omriceren Care to comment about Trump's Chinese account?","2020-10-25","['omriceren']","[]","[]"
1320407890780319746,"https://twitter.com/Spokoiny/status/1320407890780319746","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@omriceren Care to comment about Trump's China account?","2020-10-25","['omriceren']","[]","[]"
1320407745682575360,"https://twitter.com/Spokoiny/status/1320407745682575360","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@RokhlK I had never thought of that; the president dance while Americans die. Let that sink in.","2020-10-25","['rokhlk']","[]","[]"
1320407580443693059,"https://twitter.com/Spokoiny/status/1320407580443693059","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","Just a reminder that Trump dismantled the pandemic preparedness office Obama had created. 230,000 avoidable deaths. @JewhadiTM","2020-10-25","['jewhaditm']","[]","[]"
1320407167464206337,"https://twitter.com/Spokoiny/status/1320407167464206337","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@EylonALevy No, it's not. It's hypocrisy. Lithuania is honoring Nazi collaborators like Noreika; it invented the shameful doctrine of the ""two genocides"" and it prosecutes Jewish partisans and survivors for ""collaborating with the Red Army"". Check  https://t.co/G8N6AxsfGp this is a disgrace.","2020-10-25","['eylonalevy']","[]","['http://www.defendinghistory.com']"
1320406827775913984,"https://twitter.com/Spokoiny/status/1320406827775913984","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@omriceren Well, if he is, he's learning from your boss. Dogwhistles worked for him...","2020-10-25","['omriceren']","[]","[]"
1320249116501307392,"https://twitter.com/Spokoiny/status/1320249116501307392","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@DGComedy i think that's stormy daniels","2020-10-25","['dgcomedy']","[]","[]"
1320248390412693504,"https://twitter.com/Spokoiny/status/1320248390412693504","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@RStomel @AkivaMCohen 1 - the return of Peron to Argentina in 1973; 2 - The Yom Kippur war (same year) 3 - the signature of the camp david accords (1979)","2020-10-25","['rstomel', 'akivamcohen']","[]","[]"
1320230750206132225,"https://twitter.com/Spokoiny/status/1320230750206132225","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@EllenLWeintraub @WomenWhoTech @GovMikeHuckabee Right, because Billy Barr is going to prosecute him... By the way, where is Billy Barr?","2020-10-25","['ellenlweintraub', 'womenwhotech', 'govmikehuckabee']","[]","[]"
1320230479065305089,"https://twitter.com/Spokoiny/status/1320230479065305089","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@TimesofIsrael ""The Guardian of Israel doesn't slumber or sleeps"" Thanks God for the IDF.","2020-10-25","['timesofisrael']","[]","[]"
1320230222462025729,"https://twitter.com/Spokoiny/status/1320230222462025729","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@TimesofIsrael Which proves my point: a rushed announcement designed to help Trump.","2020-10-25","['timesofisrael']","[]","[]"
1320230063707549697,"https://twitter.com/Spokoiny/status/1320230063707549697","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@pattonoswalt @kbeninato Can we get a Trump body double? he'll do a better job than the original (because anybody would).","2020-10-25","['pattonoswalt', 'kbeninato']","[]","[]"
1320229883641950208,"https://twitter.com/Spokoiny/status/1320229883641950208","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@jackmjenkins @BenjaminSales @RNS Now this is beyond hilarious. There's not a single tenet of Christianity this man respects.","2020-10-25","['jackmjenkins', 'benjaminsales', 'rns']","[]","[]"
1320219091567693825,"https://twitter.com/Spokoiny/status/1320219091567693825","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@Chicago1Ray @Farberyanki @realDonaldTrump When they started accusing Biden of China links I wondered, hmm, why do they do that,... and then it became obvious. Trump has a China account and pay more taxes to China than to America. Always accuse other of what you are doing yourself. Complain about the smell if you fart.","2020-10-25","['chicago1ray', 'farberyanki', 'realdonaldtrump']","[]","[]"
1320218659642458112,"https://twitter.com/Spokoiny/status/1320218659642458112","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@Sassy_Jeanie @Farberyanki @realDonaldTrump @LoriMillerTX1 @GAsandwich @BCM_SOLT @BBoopsieUSA @CookSusantc53 @MarclovesAshlee @robjh1 @KathySoltani @nest_willem @USAloveGOD Right, we are now more united than ever thanks to Trump.","2020-10-25","['sassy_jeanie', 'farberyanki', 'realdonaldtrump', 'lorimillertx1', 'gasandwich', 'bcm_solt', 'bboopsieusa', 'cooksusantc53', 'marclovesashlee', 'robjh1', 'kathysoltani', 'nest_willem', 'usalovegod']","[]","[]"
1320218493678043136,"https://twitter.com/Spokoiny/status/1320218493678043136","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@Chicago1Ray @Farberyanki @realDonaldTrump Jared Kushner is registered in 2 states, two of Trump's fraud commission were registered in 3 states. The rule that never fails: The Trumpists accuse others of what they do themselves. If you want to know what they are up to, see what they are accusing the Dems of.","2020-10-25","['chicago1ray', 'farberyanki', 'realdonaldtrump']","[]","[]"
1320217513892851712,"https://twitter.com/Spokoiny/status/1320217513892851712","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","No respect due.","2020-10-25","[]","[]","[]"
1320217281071247360,"https://twitter.com/Spokoiny/status/1320217281071247360","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@ElizSheppard It's easy to predict what he'll do. the cruelest option, the one that puts the most people at risk. it never fails.","2020-10-25","['elizsheppard']","[]","[]"
1320217005132136448,"https://twitter.com/Spokoiny/status/1320217005132136448","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","Of course he failed, he didn't want to hurt his interests. @jewhaditm  https://t.co/kLjBzCPXbQ","2020-10-25","['jewhaditm']","[]","['https://edition.cnn.com/2020/10/24/economy/us-china-trade-war-intl-hnk/index.html']"
1320215320619929601,"https://twitter.com/Spokoiny/status/1320215320619929601","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@Jerusalem_Post can they DNA the bone fragment?","2020-10-25","['jerusalem_post']","[]","[]"
1320215137899343875,"https://twitter.com/Spokoiny/status/1320215137899343875","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@elivalley What a surprise, the two he mentioned are Jewish... dog whistle!","2020-10-25","['elivalley']","[]","[]"
1320214750949601280,"https://twitter.com/Spokoiny/status/1320214750949601280","@Spokoiny","","Twitter Handle","Twitter Journalists","","","Andrés Spokoiny","@Amy_Siskind He should be quarantined and instead he's spreading the disease to his supporters. this is just insane.","2020-10-25","['amy_siskind']","[]","[]"
